REQUEST_ID,STAFF_ID
REQ005821,STA009
REQ005822,STA005
REQ005823,STA012
REQ005824,STA009
REQ005825,STA007
REQ005826,STA004
REQ005827,STA015
REQ005828,STA008
REQ005829,STA003
REQ005830,STA008
REQ005831,STA018
REQ005832,STA004
REQ005833,STA020
REQ005834,STA013
REQ005835,STA009
REQ005836,STA019
REQ005837,STA020
REQ005838,STA019
REQ005839,STA008
REQ005840,STA008
REQ005841,STA016
REQ005842,STA017
REQ005843,STA004
REQ005844,STA011
REQ005845,STA009
REQ005846,STA014
REQ005847,STA018
REQ005848,STA002
REQ005849,STA016
REQ005850,STA004
REQ005851,STA011
REQ005852,STA013
REQ005853,STA014
REQ005854,STA015
REQ005855,STA012
REQ005856,STA019
REQ005857,STA011
REQ005858,STA002
REQ005859,STA018
REQ005860,STA006
REQ005861,STA014
REQ005862,STA003
REQ005863,STA018
REQ005864,STA017
REQ005865,STA012
REQ005866,STA007
REQ005867,STA015
REQ005868,STA010
REQ005869,STA009
REQ005870,STA017
REQ005871,STA007
REQ005872,STA002
REQ005873,STA010
REQ005874,STA019
REQ005875,STA001
REQ005876,STA013
REQ005877,STA001
REQ005878,STA012
REQ005879,STA015
REQ005880,STA001
REQ005881,STA002
REQ005882,STA013
REQ005883,STA005
REQ005884,STA018
REQ005885,STA007
REQ005886,STA006
REQ005887,STA002
REQ005888,STA020
REQ005889,STA020
REQ005890,STA010
REQ005891,STA012
REQ005892,STA018
REQ005893,STA018
REQ005894,STA003
REQ005895,STA011
REQ005896,STA019
REQ005897,STA006
REQ005898,STA018
REQ005899,STA020
REQ005900,STA003
REQ005901,STA003
REQ005902,STA019
REQ005903,STA008
REQ005904,STA020
REQ005905,STA009
REQ005906,STA012
REQ005907,STA009
REQ005908,STA003
REQ005909,STA019
REQ005910,STA003
REQ005911,STA007
REQ005912,STA007
REQ005913,STA020
REQ005914,STA001
REQ005915,STA015
REQ005916,STA001
REQ005917,STA015
REQ005918,STA018
REQ005919,STA018
REQ005920,STA016
REQ005921,STA010
REQ005922,STA011
REQ005923,STA010
REQ005924,STA011
REQ005925,STA010
REQ005926,STA012
REQ005927,STA013
REQ005928,STA020
REQ005929,STA008
REQ005930,STA002
REQ005931,STA004
REQ005932,STA018
REQ005933,STA012
REQ005934,STA003
REQ005935,STA013
REQ005936,STA010
REQ005937,STA010
REQ005938,STA013
REQ005939,STA001
REQ005940,STA019
REQ005941,STA003
REQ005942,STA020
REQ005943,STA020
REQ005944,STA006
REQ005945,STA008
REQ005946,STA014
REQ005947,STA005
REQ005948,STA019
REQ005949,STA004
REQ005950,STA009
REQ005951,STA005
REQ005952,STA008
REQ005953,STA006
REQ005954,STA012
REQ005955,STA017
REQ005956,STA017
REQ005957,STA012
REQ005958,STA010
REQ005959,STA005
REQ005960,STA006
REQ005961,STA003
REQ005962,STA007
REQ005963,STA015
REQ005964,STA015
REQ005965,STA001
REQ005966,STA006
REQ005967,STA002
REQ005968,STA006
REQ005969,STA005
REQ005970,STA012
REQ005971,STA019
REQ005972,STA008
REQ005973,STA006
REQ005974,STA019
REQ005975,STA013
REQ005976,STA013
REQ005977,STA010
REQ005978,STA013
REQ005979,STA004
REQ005980,STA011
REQ005981,STA006
REQ005982,STA020
REQ005983,STA010
REQ005984,STA006
REQ005985,STA006
REQ005986,STA007
REQ005987,STA019
REQ005988,STA014
REQ005989,STA005
REQ005990,STA009
REQ005991,STA010
REQ005992,STA016
REQ005993,STA020
REQ005994,STA019
REQ005995,STA016
REQ005996,STA017
REQ005997,STA007
REQ005998,STA013
REQ005999,STA013
REQ006000,STA010
REQ006001,STA002
REQ006002,STA010
REQ006003,STA005
REQ006004,STA005
REQ006005,STA013
REQ006006,STA018
REQ006007,STA009
REQ006008,STA009
REQ006009,STA004
REQ006010,STA001
REQ006011,STA019
REQ006012,STA012
REQ006013,STA019
REQ006014,STA009
REQ006015,STA015
REQ006016,STA005
REQ006017,STA018
REQ006018,STA010
REQ006019,STA012
REQ006020,STA006
REQ006021,STA012
REQ006022,STA008
REQ006023,STA003
REQ006024,STA011
REQ006025,STA010
REQ006026,STA003
REQ006027,STA015
REQ006028,STA002
REQ006029,STA002
REQ006030,STA015
REQ006031,STA007
REQ006032,STA008
REQ006033,STA015
REQ006034,STA018
REQ006035,STA017
REQ006036,STA016
REQ006037,STA015
REQ006038,STA010
REQ006039,STA009
REQ006040,STA017
REQ006041,STA001
REQ006042,STA003
REQ006043,STA004
REQ006044,STA020
REQ006045,STA019
REQ006046,STA004
REQ006047,STA015
REQ006048,STA002
REQ006049,STA007
REQ006050,STA009
REQ006051,STA011
REQ006052,STA011
REQ006053,STA011
REQ006054,STA004
REQ006055,STA002
REQ006056,STA004
REQ006057,STA007
REQ006058,STA005
REQ006059,STA009
REQ006060,STA017
REQ006061,STA015
REQ006062,STA017
REQ006063,STA003
REQ006064,STA002
REQ006065,STA002
REQ006066,STA007
REQ006067,STA010
REQ006068,STA016
REQ006069,STA006
REQ006070,STA001
REQ006071,STA019
REQ006072,STA003
REQ006073,STA012
REQ006074,STA019
REQ006075,STA005
REQ006076,STA002
REQ006077,STA019
REQ006078,STA018
REQ006079,STA015
REQ006080,STA001
REQ006081,STA001
REQ006082,STA016
REQ006083,STA018
REQ006084,STA002
REQ006085,STA008
REQ006086,STA004
REQ006087,STA017
REQ006088,STA005
REQ006089,STA007
REQ006090,STA008
REQ006091,STA018
REQ006092,STA002
REQ006093,STA006
REQ006094,STA006
REQ006095,STA004
REQ006096,STA015
REQ006097,STA020
REQ006098,STA020
REQ006099,STA010
REQ006100,STA011
REQ006101,STA010
REQ006102,STA007
REQ006103,STA017
REQ006104,STA002
REQ006105,STA001
REQ006106,STA001
REQ006107,STA005
REQ006108,STA018
REQ006109,STA010
REQ006110,STA005
REQ006111,STA004
REQ006112,STA002
REQ006113,STA009
REQ006114,STA017
REQ006115,STA015
REQ006116,STA002
REQ006117,STA019
REQ006118,STA020
REQ006119,STA012
REQ006120,STA001
REQ006121,STA005
REQ006122,STA010
REQ006123,STA012
REQ006124,STA011
REQ006125,STA019
REQ006126,STA001
REQ006127,STA006
REQ006128,STA005
REQ006129,STA016
REQ006130,STA013
REQ006131,STA010
REQ006132,STA015
REQ006133,STA007
REQ006134,STA012
REQ006135,STA019
REQ006136,STA013
REQ006137,STA020
REQ006138,STA014
REQ006139,STA012
REQ006140,STA006
REQ006141,STA017
REQ006142,STA004
REQ006143,STA013
REQ006144,STA013
REQ006145,STA001
REQ006146,STA005
REQ006147,STA010
REQ006148,STA015
REQ006149,STA017
REQ006150,STA009
REQ006151,STA003
REQ006152,STA016
REQ006153,STA012
REQ006154,STA009
REQ006155,STA020
REQ006156,STA016
REQ006157,STA004
REQ006158,STA017
REQ006159,STA002
REQ006160,STA003
REQ006161,STA013
REQ006162,STA001
REQ006163,STA001
REQ006164,STA016
REQ006165,STA014
REQ006166,STA006
REQ006167,STA010
REQ006168,STA003
REQ006169,STA010
REQ006170,STA011
REQ006171,STA003
REQ006172,STA005
REQ006173,STA007
REQ006174,STA012
REQ006175,STA020
REQ006176,STA009
REQ006177,STA019
REQ006178,STA004
REQ006179,STA012
REQ006180,STA006
REQ006181,STA011
REQ006182,STA001
REQ006183,STA019
REQ006184,STA010
REQ006185,STA020
REQ006186,STA019
REQ006187,STA007
REQ006188,STA010
REQ006189,STA014
REQ006190,STA012
REQ006191,STA020
REQ006192,STA014
REQ006193,STA016
REQ006194,STA011
REQ006195,STA010
REQ006196,STA020
REQ006197,STA008
REQ006198,STA014
REQ006199,STA012
REQ006200,STA018
REQ006201,STA010
REQ006202,STA013
REQ006203,STA017
REQ006204,STA014
REQ006205,STA013
REQ006206,STA004
REQ006207,STA012
REQ006208,STA009
REQ006209,STA015
REQ006210,STA018
REQ006211,STA001
REQ006212,STA007
REQ006213,STA009
REQ006214,STA006
REQ006215,STA014
REQ006216,STA009
REQ006217,STA017
REQ006218,STA019
REQ006219,STA001
REQ006220,STA002
REQ006221,STA008
REQ006222,STA001
REQ006223,STA002
REQ006224,STA007
REQ006225,STA017
REQ006226,STA008
REQ006227,STA020
REQ006228,STA016
REQ006229,STA012
REQ006230,STA006
REQ006231,STA002
REQ006232,STA010
REQ006233,STA004
REQ006234,STA001
REQ006235,STA008
REQ006236,STA004
REQ006237,STA019
REQ006238,STA005
REQ006239,STA018
REQ006240,STA016
REQ006241,STA018
REQ006242,STA020
REQ006243,STA008
REQ006244,STA009
REQ006245,STA005
REQ006246,STA015
REQ006247,STA001
REQ006248,STA013
REQ006249,STA010
REQ006250,STA008
REQ006251,STA012
REQ006252,STA004
REQ006253,STA008
REQ006254,STA020
REQ006255,STA016
REQ006256,STA016
REQ006257,STA011
REQ006258,STA012
REQ006259,STA005
REQ006260,STA009
REQ006261,STA010
REQ006262,STA005
REQ006263,STA016
REQ006264,STA004
REQ006265,STA019
REQ006266,STA012
REQ006267,STA016
REQ006268,STA009
REQ006269,STA011
REQ006270,STA008
REQ006271,STA012
REQ006272,STA016
REQ006273,STA018
REQ006274,STA013
REQ006275,STA011
REQ006276,STA004
REQ006277,STA003
REQ006278,STA014
REQ006279,STA001
REQ006280,STA015
REQ006281,STA016
REQ006282,STA007
REQ006283,STA008
REQ006284,STA020
REQ006285,STA009
REQ006286,STA003
REQ006287,STA011
REQ006288,STA013
REQ006289,STA011
REQ006290,STA013
REQ006291,STA013
REQ006292,STA007
REQ006293,STA014
REQ006294,STA012
REQ006295,STA001
REQ006296,STA009
REQ006297,STA015
REQ006298,STA018
REQ006299,STA010
REQ006300,STA013
REQ006301,STA004
REQ006302,STA018
REQ006303,STA020
REQ006304,STA005
REQ006305,STA003
REQ006306,STA015
REQ006307,STA004
REQ006308,STA010
REQ006309,STA009
REQ006310,STA002
REQ006311,STA018
REQ006312,STA009
REQ006313,STA001
REQ006314,STA011
REQ006315,STA001
REQ006316,STA010
REQ006317,STA020
REQ006318,STA008
REQ006319,STA014
REQ006320,STA014
REQ006321,STA003
REQ006322,STA018
REQ006323,STA006
REQ006324,STA017
REQ006325,STA020
REQ006326,STA011
REQ006327,STA005
REQ006328,STA019
REQ006329,STA009
REQ006330,STA020
REQ006331,STA015
REQ006332,STA006
REQ006333,STA001
REQ006334,STA017
REQ006335,STA014
REQ006336,STA006
REQ006337,STA009
REQ006338,STA011
REQ006339,STA006
REQ006340,STA020
REQ006341,STA015
REQ006342,STA010
REQ006343,STA012
REQ006344,STA017
REQ006345,STA017
REQ006346,STA012
REQ006347,STA013
REQ006348,STA008
REQ006349,STA016
REQ006350,STA015
REQ006351,STA010
REQ006352,STA019
REQ006353,STA018
REQ006354,STA001
REQ006355,STA019
REQ006356,STA018
REQ006357,STA002
REQ006358,STA009
REQ006359,STA006
REQ006360,STA001
REQ006361,STA012
REQ006362,STA014
REQ006363,STA009
REQ006364,STA015
REQ006365,STA006
REQ006366,STA010
REQ006367,STA011
REQ006368,STA002
REQ006369,STA010
REQ006370,STA008
REQ006371,STA009
REQ006372,STA013
REQ006373,STA012
REQ006374,STA009
REQ006375,STA016
REQ006376,STA010
REQ006377,STA013
REQ006378,STA005
REQ006379,STA014
REQ006380,STA010
REQ006381,STA011
REQ006382,STA003
REQ006383,STA002
REQ006384,STA015
REQ006385,STA009
REQ006386,STA006
REQ006387,STA004
REQ006388,STA015
REQ006389,STA019
REQ006390,STA012
REQ006391,STA014
REQ006392,STA004
REQ006393,STA011
REQ006394,STA002
REQ006395,STA008
REQ006396,STA011
REQ006397,STA017
REQ006398,STA017
REQ006399,STA005
REQ006400,STA010
REQ006401,STA011
REQ006402,STA019
REQ006403,STA002
REQ006404,STA018
REQ006405,STA006
REQ006406,STA020
REQ006407,STA013
REQ006408,STA018
REQ006409,STA014
REQ006410,STA012
REQ006411,STA015
REQ006412,STA004
REQ006413,STA009
REQ006414,STA014
REQ006415,STA003
REQ006416,STA013
REQ006417,STA008
REQ006418,STA016
REQ006419,STA012
REQ006420,STA017
REQ006421,STA002
REQ006422,STA003
REQ006423,STA006
REQ006424,STA001
REQ006425,STA010
REQ006426,STA009
REQ006427,STA006
REQ006428,STA009
REQ006429,STA019
REQ006430,STA002
REQ006431,STA004
REQ006432,STA010
REQ006433,STA020
REQ006434,STA009
REQ006435,STA015
REQ006436,STA004
REQ006437,STA020
REQ006438,STA020
REQ006439,STA005
REQ006440,STA015
REQ006441,STA013
REQ006442,STA007
REQ006443,STA016
REQ006444,STA017
REQ006445,STA020
REQ006446,STA011
REQ006447,STA009
REQ006448,STA010
REQ006449,STA007
REQ006450,STA017
REQ006451,STA018
REQ006452,STA005
REQ006453,STA011
REQ006454,STA005
REQ006455,STA002
REQ006456,STA013
REQ006457,STA019
REQ006458,STA006
REQ006459,STA001
REQ006460,STA009
REQ006461,STA007
REQ006462,STA012
REQ006463,STA009
REQ006464,STA014
REQ006465,STA017
REQ006466,STA020
REQ006467,STA019
REQ006468,STA009
REQ006469,STA009
REQ006470,STA012
REQ006471,STA011
REQ006472,STA007
REQ006473,STA019
REQ006474,STA008
REQ006475,STA016
REQ006476,STA006
REQ006477,STA010
REQ006478,STA017
REQ006479,STA002
REQ006480,STA006
REQ006481,STA016
REQ006482,STA005
REQ006483,STA013
REQ006484,STA003
REQ006485,STA011
REQ006486,STA002
REQ006487,STA019
REQ006488,STA006
REQ006489,STA001
REQ006490,STA016
REQ006491,STA011
REQ006492,STA003
REQ006493,STA008
REQ006494,STA008
REQ006495,STA003
REQ006496,STA011
REQ006497,STA003
REQ006498,STA001
REQ006499,STA012
REQ006500,STA002
REQ006501,STA008
REQ006502,STA013
REQ006503,STA003
REQ006504,STA017
REQ006505,STA012
REQ006506,STA019
REQ006507,STA001
REQ006508,STA007
REQ006509,STA011
REQ006510,STA008
REQ006511,STA017
REQ006512,STA002
REQ006513,STA011
REQ006514,STA009
REQ006515,STA015
REQ006516,STA008
REQ006517,STA015
REQ006518,STA011
REQ006519,STA004
REQ006520,STA017
REQ006521,STA017
REQ006522,STA015
REQ006523,STA011
REQ006524,STA009
REQ006525,STA020
REQ006526,STA010
REQ006527,STA009
REQ006528,STA012
REQ006529,STA002
REQ006530,STA007
REQ006531,STA015
REQ006532,STA009
REQ006533,STA018
REQ006534,STA020
REQ006535,STA006
REQ006536,STA015
REQ006537,STA006
REQ006538,STA015
REQ006539,STA019
REQ006540,STA010
REQ006541,STA015
REQ006542,STA015
REQ006543,STA013
REQ006544,STA018
REQ006545,STA015
REQ006546,STA005
REQ006547,STA002
REQ006548,STA015
REQ006549,STA002
REQ006550,STA013
REQ006551,STA020
REQ006552,STA019
REQ006553,STA018
REQ006554,STA011
REQ006555,STA019
REQ006556,STA013
REQ006557,STA007
REQ006558,STA010
REQ006559,STA015
REQ006560,STA011
REQ006561,STA012
REQ006562,STA018
REQ006563,STA001
REQ006564,STA004
REQ006565,STA008
REQ006566,STA004
REQ006567,STA019
REQ006568,STA012
REQ006569,STA016
REQ006570,STA016
REQ006571,STA002
REQ006572,STA010
REQ006573,STA012
REQ006574,STA004
REQ006575,STA015
REQ006576,STA003
REQ006577,STA015
REQ006578,STA004
REQ006579,STA010
REQ006580,STA020
REQ006581,STA004
REQ006582,STA005
REQ006583,STA011
REQ006584,STA002
REQ006585,STA007
REQ006586,STA009
REQ006587,STA015
REQ006588,STA019
REQ006589,STA012
REQ006590,STA012
REQ006591,STA013
REQ006592,STA010
REQ006593,STA002
REQ006594,STA011
REQ006595,STA019
REQ006596,STA004
REQ006597,STA019
REQ006598,STA015
REQ006599,STA013
REQ006600,STA016
REQ006601,STA001
REQ006602,STA014
REQ006603,STA014
REQ006604,STA006
REQ006605,STA006
REQ006606,STA007
REQ006607,STA011
REQ006608,STA002
REQ006609,STA012
REQ006610,STA009
REQ006611,STA017
REQ006612,STA017
REQ006613,STA003
REQ006614,STA019
REQ006615,STA011
REQ006616,STA014
REQ006617,STA003
REQ006618,STA006
REQ006619,STA001
REQ006620,STA013
REQ006621,STA008
REQ006622,STA016
REQ006623,STA006
REQ006624,STA004
REQ006625,STA016
REQ006626,STA015
REQ006627,STA016
REQ006628,STA011
REQ006629,STA015
REQ006630,STA010
REQ006631,STA002
REQ006632,STA012
REQ006633,STA013
REQ006634,STA015
REQ006635,STA011
REQ006636,STA019
REQ006637,STA019
REQ006638,STA009
REQ006639,STA017
REQ006640,STA019
REQ006641,STA010
REQ006642,STA019
REQ006643,STA018
REQ006644,STA001
REQ006645,STA015
REQ006646,STA019
REQ006647,STA016
REQ006648,STA020
REQ006649,STA001
REQ006650,STA007
REQ006651,STA019
REQ006652,STA002
REQ006653,STA001
REQ006654,STA009
REQ006655,STA015
REQ006656,STA017
REQ006657,STA005
REQ006658,STA010
REQ006659,STA019
REQ006660,STA018
REQ006661,STA019
REQ006662,STA019
REQ006663,STA008
REQ006664,STA016
REQ006665,STA005
REQ006666,STA002
REQ006667,STA008
REQ006668,STA008
REQ006669,STA005
REQ006670,STA016
REQ006671,STA010
REQ006672,STA016
REQ006673,STA006
REQ006674,STA020
REQ006675,STA002
REQ006676,STA007
REQ006677,STA018
REQ006678,STA020
REQ006679,STA009
REQ006680,STA012
REQ006681,STA017
REQ006682,STA012
REQ006683,STA010
REQ006684,STA004
REQ006685,STA003
REQ006686,STA006
REQ006687,STA020
REQ006688,STA014
REQ006689,STA009
REQ006690,STA007
REQ006691,STA006
REQ006692,STA014
REQ006693,STA015
REQ006694,STA016
REQ006695,STA003
REQ006696,STA004
REQ006697,STA016
REQ006698,STA017
REQ006699,STA003
REQ006700,STA018
REQ006701,STA015
REQ006702,STA014
REQ006703,STA017
REQ006704,STA001
REQ006705,STA010
REQ006706,STA013
REQ006707,STA006
REQ006708,STA015
REQ006709,STA016
REQ006710,STA008
REQ006711,STA012
REQ006712,STA016
REQ006713,STA018
REQ006714,STA010
REQ006715,STA003
REQ006716,STA004
REQ006717,STA009
REQ006718,STA011
REQ006719,STA005
REQ006720,STA003
REQ006721,STA010
REQ006722,STA001
REQ006723,STA012
REQ006724,STA009
REQ006725,STA003
REQ006726,STA014
REQ006727,STA001
REQ006728,STA013
REQ006729,STA007
REQ006730,STA008
REQ006731,STA009
REQ006732,STA011
REQ006733,STA006
REQ006734,STA007
REQ006735,STA001
REQ006736,STA003
REQ006737,STA020
REQ006738,STA007
REQ006739,STA004
REQ006740,STA017
REQ006741,STA001
REQ006742,STA003
REQ006743,STA001
REQ006744,STA001
REQ006745,STA014
REQ006746,STA004
REQ006747,STA002
REQ006748,STA004
REQ006749,STA012
REQ006750,STA019
REQ006751,STA004
REQ006752,STA011
REQ006753,STA006
REQ006754,STA006
REQ006755,STA006
REQ006756,STA011
REQ006757,STA010
REQ006758,STA014
REQ006759,STA009
REQ006760,STA003
REQ006761,STA006
REQ006762,STA008
REQ006763,STA020
REQ006764,STA010
REQ006765,STA008
REQ006766,STA014
REQ006767,STA011
REQ006768,STA005
REQ006769,STA002
REQ006770,STA017
REQ006771,STA014
REQ006772,STA013
REQ006773,STA009
REQ006774,STA006
REQ006775,STA020
REQ006776,STA013
REQ006777,STA001
REQ006778,STA013
REQ006779,STA008
REQ006780,STA017
REQ006781,STA005
REQ006782,STA008
REQ006783,STA001
REQ006784,STA013
REQ006785,STA013
REQ006786,STA003
REQ006787,STA019
REQ006788,STA001
REQ006789,STA004
REQ006790,STA006
REQ006791,STA020
REQ006792,STA004
REQ006793,STA003
REQ006794,STA007
REQ006795,STA014
REQ006796,STA007
REQ006797,STA001
REQ006798,STA006
REQ006799,STA020
REQ006800,STA014
REQ006801,STA008
REQ006802,STA005
REQ006803,STA010
REQ006804,STA017
REQ006805,STA008
REQ006806,STA020
REQ006807,STA018
REQ006808,STA005
REQ006809,STA010
REQ006810,STA018
REQ006811,STA019
REQ006812,STA002
REQ006813,STA015
REQ006814,STA012
REQ006815,STA008
REQ006816,STA008
REQ006817,STA013
REQ006818,STA002
REQ006819,STA002
REQ006820,STA017
REQ006821,STA016
REQ006822,STA012
REQ006823,STA010
REQ006824,STA010
REQ006825,STA002
REQ006826,STA016
REQ006827,STA018
REQ006828,STA018
REQ006829,STA010
REQ006830,STA011
REQ006831,STA014
REQ006832,STA013
REQ006833,STA004
REQ006834,STA007
REQ006835,STA014
REQ006836,STA004
REQ006837,STA018
REQ006838,STA005
REQ006839,STA010
REQ006840,STA003
REQ006841,STA011
REQ006842,STA005
REQ006843,STA017
REQ006844,STA002
REQ006845,STA017
REQ006846,STA017
REQ006847,STA005
REQ006848,STA017
REQ006849,STA011
REQ006850,STA015
REQ006851,STA018
REQ006852,STA013
REQ006853,STA001
REQ006854,STA016
REQ006855,STA015
REQ006856,STA019
REQ006857,STA003
REQ006858,STA010
REQ006859,STA014
REQ006860,STA012
REQ006861,STA007
REQ006862,STA001
REQ006863,STA002
REQ006864,STA011
REQ006865,STA006
REQ006866,STA020
REQ006867,STA013
REQ006868,STA006
REQ006869,STA002
REQ006870,STA020
REQ006871,STA008
REQ006872,STA011
REQ006873,STA007
REQ006874,STA006
REQ006875,STA020
REQ006876,STA015
REQ006877,STA018
REQ006878,STA019
REQ006879,STA009
REQ006880,STA014
REQ006881,STA001
REQ006882,STA012
REQ006883,STA004
REQ006884,STA015
REQ006885,STA020
REQ006886,STA007
REQ006887,STA003
REQ006888,STA016
REQ006889,STA017
REQ006890,STA015
REQ006891,STA009
REQ006892,STA017
REQ006893,STA002
REQ006894,STA017
REQ006895,STA001
REQ006896,STA014
REQ006897,STA001
REQ006898,STA016
REQ006899,STA019
REQ006900,STA016
REQ006901,STA014
REQ006902,STA014
REQ006903,STA012
REQ006904,STA002
REQ006905,STA006
REQ006906,STA015
REQ006907,STA002
REQ006908,STA015
REQ006909,STA016
REQ006910,STA007
REQ006911,STA009
REQ006912,STA019
REQ006913,STA016
REQ006914,STA012
REQ006915,STA011
REQ006916,STA015
REQ006917,STA010
REQ006918,STA013
REQ006919,STA019
REQ006920,STA002
REQ006921,STA002
REQ006922,STA015
REQ006923,STA005
REQ006924,STA001
REQ006925,STA003
REQ006926,STA007
REQ006927,STA009
REQ006928,STA008
REQ006929,STA014
REQ006930,STA009
REQ006931,STA018
REQ006932,STA012
REQ006933,STA020
REQ006934,STA008
REQ006935,STA013
REQ006936,STA012
REQ006937,STA006
REQ006938,STA005
REQ006939,STA006
REQ006940,STA009
REQ006941,STA013
REQ006942,STA006
REQ006943,STA010
REQ006944,STA010
REQ006945,STA012
REQ006946,STA018
REQ006947,STA011
REQ006948,STA017
REQ006949,STA016
REQ006950,STA005
REQ006951,STA008
REQ006952,STA015
REQ006953,STA011
REQ006954,STA004
REQ006955,STA007
REQ006956,STA013
REQ006957,STA016
REQ006958,STA017
REQ006959,STA014
REQ006960,STA020
REQ006961,STA014
REQ006962,STA017
REQ006963,STA011
REQ006964,STA003
REQ006965,STA001
REQ006966,STA003
REQ006967,STA003
REQ006968,STA014
REQ006969,STA005
REQ006970,STA005
REQ006971,STA006
REQ006972,STA020
REQ006973,STA013
REQ006974,STA011
REQ006975,STA012
REQ006976,STA018
REQ006977,STA015
REQ006978,STA002
REQ006979,STA011
REQ006980,STA005
REQ006981,STA004
REQ006982,STA015
REQ006983,STA018
REQ006984,STA019
REQ006985,STA002
REQ006986,STA019
REQ006987,STA009
REQ006988,STA006
REQ006989,STA006
REQ006990,STA002
REQ006991,STA003
REQ006992,STA001
REQ006993,STA012
REQ006994,STA004
REQ006995,STA014
REQ006996,STA003
REQ006997,STA010
REQ006998,STA005
REQ006999,STA016
REQ007000,STA012
REQ007001,STA016
REQ007002,STA018
REQ007003,STA008
REQ007004,STA020
REQ007005,STA010
REQ007006,STA013
REQ007007,STA003
REQ007008,STA020
REQ007009,STA020
REQ007010,STA014
REQ007011,STA009
REQ007012,STA004
REQ007013,STA012
REQ007014,STA007
REQ007015,STA005
REQ007016,STA015
REQ007017,STA003
REQ007018,STA018
REQ007019,STA019
REQ007020,STA005
REQ007021,STA019
REQ007022,STA003
REQ007023,STA016
REQ007024,STA002
REQ007025,STA011
REQ007026,STA008
REQ007027,STA018
REQ007028,STA017
REQ007029,STA011
REQ007030,STA011
REQ007031,STA014
REQ007032,STA004
REQ007033,STA019
REQ007034,STA010
REQ007035,STA012
REQ007036,STA010
REQ007037,STA017
REQ007038,STA011
REQ007039,STA011
REQ007040,STA007
REQ007041,STA016
REQ007042,STA020
REQ007043,STA003
REQ007044,STA004
REQ007045,STA015
REQ007046,STA006
REQ007047,STA004
REQ007048,STA001
REQ007049,STA002
REQ007050,STA019
REQ007051,STA019
REQ007052,STA011
REQ007053,STA010
REQ007054,STA007
REQ007055,STA013
REQ007056,STA013
REQ007057,STA014
REQ007058,STA011
REQ007059,STA012
REQ007060,STA002
REQ007061,STA006
REQ007062,STA017
REQ007063,STA002
REQ007064,STA013
REQ007065,STA003
REQ007066,STA007
REQ007067,STA017
REQ007068,STA015
REQ007069,STA015
REQ007070,STA018
